time,id,temp,hum,PM1,PM2.5,PM10
2021-04-26 03:20:17 CEST,10040,10.8,42.7,3.37,3.71,3.71
2021-04-26 03:25:17 CEST,10041,10.7,42.4,0.67,0.74,0.74
2021-04-26 03:30:16 CEST,10042,10.7,42.8,5.81,8.9,11.77
2021-04-26 03:35:16 CEST,10043,10.6,42.5,5.06,11.54,18.39
2021-04-26 03:40:16 CEST,10044,10.6,42.7,2.09,6.63,11.61
2021-04-26 03:45:17 CEST,10045,10.5,43.1,3.49,8.49,13.84
2021-04-26 03:50:16 CEST,10046,10.4,42.5,3.97,7.92,12.0
2021-04-26 03:55:16 CEST,10047,10.5,42.6,1.56,2.99,4.45
2021-04-26 04:00:16 CEST,10048,10.4,42.7,4.76,9.46,14.3
2021-04-26 04:05:17 CEST,10049,10.4,42.8,2.69,2.97,2.97
2021-04-26 04:10:16 CEST,10050,10.3,42.9,2.37,8.58,15.45
2021-04-26 04:15:19 CEST,10051,10.2,43.9,5.23,12.73,20.73
2021-04-26 04:20:16 CEST,10052,10.2,43.9,2.02,2.23,2.23
2021-04-26 04:25:17 CEST,10053,10.2,44.2,4.09,8.73,13.59
2021-04-26 04:30:17 CEST,10054,10.1,44.1,5.86,17.04,29.22
2021-04-26 04:35:16 CEST,10055,10.0,43.8,9.97,22.01,34.68
2021-04-26 04:40:16 CEST,10056,9.9,43.9,5.2,16.41,28.71
2021-04-26 04:45:16 CEST,10057,9.9,44.1,7.43,24.05,42.29
2021-04-26 04:50:17 CEST,10058,9.8,44.3,8.07,16.66,25.6
2021-04-26 04:55:16 CEST,10059,9.9,44.5,2.02,2.23,2.23
2021-04-26 05:00:19 CEST,10060,9.7,44.9,4.71,5.19,5.19
2021-04-26 05:10:16 CEST,10061,9.5,45.3,7.86,15.22,22.77
2021-04-26 05:15:16 CEST,10062,9.3,45.4,2.69,2.97,2.97
2021-04-26 05:20:16 CEST,10063,9.2,45.5,3.8,6.71,9.61
2021-04-26 05:25:16 CEST,10064,9.2,45.7,1.35,1.48,1.48
2021-04-26 05:30:16 CEST,10065,9.1,46.0,6.81,15.81,25.36
2021-04-26 05:35:17 CEST,10066,9.0,46.1,4.59,16.12,28.84
2021-04-26 05:40:16 CEST,10067,8.9,46.3,4.23,9.7,15.5
2021-04-26 05:45:18 CEST,10068,8.9,46.6,3.13,5.98,8.89
2021-04-26 05:50:17 CEST,10069,8.9,46.6,5.4,17.8,31.43
2021-04-26 05:55:17 CEST,10070,8.8,46.6,5.39,5.93,5.93
2021-04-26 06:00:16 CEST,10071,8.8,46.9,2.36,4.6,6.89
2021-04-26 06:05:17 CEST,10072,8.7,47.2,4.24,9.77,15.63
2021-04-26 06:10:17 CEST,10073,8.7,47.1,3.8,6.71,9.61
2021-04-26 06:15:16 CEST,10074,8.6,47.4,4.04,4.45,4.45
2021-04-26 06:20:17 CEST,10075,8.6,47.4,4.04,4.45,4.45
2021-04-26 06:25:16 CEST,10076,8.4,48.0,2.34,4.43,6.57
2021-04-26 06:30:16 CEST,10077,8.4,47.9,5.56,14.97,25.14
2021-04-26 06:35:16 CEST,10078,8.5,48.1,2.02,2.23,2.23
2021-04-26 06:40:17 CEST,10079,8.4,48.6,3.31,7.24,11.37
2021-04-26 06:45:17 CEST,10080,8.3,48.8,2.02,2.23,2.23
2021-04-26 06:50:16 CEST,10081,8.4,48.6,3.37,3.71,3.71
2021-04-26 07:00:17 CEST,10082,8.3,48.9,2.66,6.68,11.0
2021-04-26 07:05:18 CEST,10083,8.3,49.0,10.23,15.98,21.39
2021-04-26 07:10:16 CEST,10084,8.3,49.0,4.71,5.19,5.19
2021-04-26 07:15:16 CEST,10085,8.3,49.2,2.02,2.23,2.23
2021-04-26 07:20:16 CEST,10086,8.2,49.7,3.13,5.98,8.89
2021-04-26 07:25:18 CEST,10087,8.3,49.4,4.85,14.03,24.01
2021-04-26 07:30:17 CEST,10088,8.1,50.1,7.56,9.21,10.23
2021-04-26 07:35:16 CEST,10089,8.2,50.0,6.85,16.06,25.86
2021-04-26 07:40:17 CEST,10090,8.2,50.2,2.02,2.23,2.23
2021-04-26 07:45:17 CEST,10091,8.3,50.1,3.49,8.49,13.84
2021-04-26 07:50:16 CEST,10092,8.5,49.9,4.17,9.27,14.66
2021-04-26 07:55:16 CEST,10093,8.4,50.0,9.56,27.01,45.98
2021-04-26 08:00:16 CEST,10094,8.5,50.5,2.69,2.97,2.97
2021-04-26 08:05:17 CEST,10095,8.3,50.3,3.94,7.71,11.58
2021-04-26 08:10:16 CEST,10096,8.3,50.4,3.08,5.65,8.25
2021-04-26 08:15:17 CEST,10097,8.5,50.2,6.55,10.06,13.33
2021-04-26 08:20:16 CEST,10098,8.4,50.5,2.69,2.97,2.97
2021-04-26 08:25:16 CEST,10099,8.6,50.5,2.33,8.33,14.96
2021-04-26 08:30:16 CEST,10100,8.5,50.6,5.26,12.95,21.17
2021-04-26 08:35:17 CEST,10101,8.5,50.7,4.04,4.45,4.45
2021-04-26 08:40:17 CEST,10102,8.7,50.4,4.21,9.57,15.23
2021-04-26 08:45:16 CEST,10103,8.8,50.5,5.39,5.93,5.93
2021-04-26 08:50:16 CEST,10104,8.7,50.7,3.37,3.71,3.71
2021-04-26 08:55:17 CEST,10105,9.1,49.9,5.69,8.05,10.1
2021-04-26 09:00:16 CEST,10106,9.5,49.5,0.67,0.74,0.74
2021-04-26 09:05:16 CEST,10107,9.3,50.0,5.08,11.68,18.67
2021-04-26 09:10:17 CEST,10108,9.8,48.6,4.7,12.92,21.84
2021-04-26 09:15:16 CEST,10109,9.8,48.6,3.97,7.92,12.0
2021-04-26 09:20:16 CEST,10110,10.7,47.5,3.11,9.77,17.07
2021-04-26 09:25:17 CEST,10111,10.3,47.7,3.1,5.77,8.48
2021-04-26 09:30:16 CEST,10112,10.4,47.6,2.69,2.97,2.97
2021-04-26 09:35:16 CEST,10113,10.5,47.6,9.08,23.68,39.41
2021-04-26 09:40:17 CEST,10114,11.0,47.1,2.38,4.7,7.1
2021-04-26 09:45:16 CEST,10115,11.2,46.4,4.04,4.45,4.45
2021-04-26 09:50:16 CEST,10116,12.1,44.7,4.04,4.45,4.45
2021-04-26 09:55:17 CEST,10117,12.4,44.0,5.47,10.45,15.53
2021-04-26 10:00:16 CEST,10118,12.2,44.9,5.39,5.93,5.93
2021-04-26 10:05:16 CEST,10119,11.4,46.1,2.52,5.7,9.07
2021-04-26 10:10:17 CEST,10120,12.0,45.4,6.45,13.28,20.39
2021-04-26 10:15:17 CEST,10121,12.6,44.2,4.17,9.25,14.61
2021-04-26 10:20:16 CEST,10122,12.7,44.6,10.67,19.05,27.43
2021-04-26 10:25:17 CEST,10123,13.4,43.0,7.41,8.16,8.16
2021-04-26 10:30:16 CEST,10124,13.2,43.2,6.87,12.3,17.73
2021-04-26 10:35:16 CEST,10125,13.9,43.0,6.95,12.85,18.83
2021-04-26 10:40:16 CEST,10126,13.9,42.5,7.33,19.38,32.39
2021-04-26 10:45:17 CEST,10127,13.9,42.9,5.39,5.93,5.93
2021-04-26 10:50:16 CEST,10128,13.8,43.0,3.9,7.4,10.98
2021-04-26 10:55:16 CEST,10129,13.9,42.1,10.04,14.67,18.83
2021-04-26 11:00:16 CEST,10130,13.5,44.0,4.04,4.45,4.45
2021-04-26 11:05:18 CEST,10131,14.1,42.7,8.21,13.73,19.12
2021-04-26 11:10:17 CEST,10132,13.9,42.9,9.48,14.73,19.65
2021-04-26 11:15:16 CEST,10133,14.2,42.3,9.82,20.99,32.7
2021-04-26 11:20:16 CEST,10134,13.8,41.3,6.73,7.42,7.42
2021-04-26 11:25:17 CEST,10135,13.7,42.1,4.04,4.45,4.45
2021-04-26 11:30:16 CEST,10136,14.1,41.9,4.3,10.18,16.43
2021-04-26 11:35:16 CEST,10137,14.7,42.0,5.3,9.29,13.25
2021-04-26 11:40:16 CEST,10138,14.7,40.9,5.43,10.2,15.04
2021-04-26 11:45:17 CEST,10139,14.8,41.3,5.05,11.43,18.18
2021-04-26 11:50:17 CEST,10140,15.2,40.3,9.59,15.43,21.03
2021-04-26 11:55:16 CEST,10141,14.6,41.6,5.39,5.93,5.93
2021-04-26 12:00:16 CEST,10142,14.3,41.9,6.73,7.42,7.42
2021-04-26 12:05:19 CEST,10143,15.5,40.4,8.75,9.64,9.64
2021-04-26 12:10:16 CEST,10144,15.5,40.4,4.88,6.35,7.46
2021-04-26 12:15:17 CEST,10145,15.7,40.3,6.46,13.35,20.53
2021-04-26 12:20:21 CEST,10146,15.7,39.9,5.15,8.22,11.14
2021-04-26 12:25:16 CEST,10147,15.7,40.1,3.71,6.09,8.39
2021-04-26 12:30:16 CEST,10148,15.1,41.4,6.74,15.33,24.43
2021-04-26 12:35:17 CEST,10149,14.9,41.9,5.39,5.93,5.93
2021-04-26 12:40:17 CEST,10150,14.8,41.9,5.83,12.91,20.38
2021-04-26 12:45:16 CEST,10151,14.8,41.9,6.06,6.68,6.68
2021-04-26 12:50:19 CEST,10152,15.4,41.8,7.09,17.73,29.14
2021-04-26 12:55:16 CEST,10153,15.4,41.8,6.79,15.68,25.11
2021-04-26 13:00:16 CEST,10154,15.1,41.6,7.41,8.16,8.16
2021-04-26 13:05:17 CEST,10155,15.6,41.5,8.22,13.79,19.23
2021-04-26 13:10:17 CEST,10156,14.7,41.3,6.17,11.39,16.68
2021-04-26 13:15:16 CEST,10157,14.8,42.2,8.01,12.34,16.38
2021-04-26 13:20:16 CEST,10158,14.8,42.0,2.69,2.97,2.97
2021-04-26 13:25:17 CEST,10159,15.1,41.7,2.69,2.97,2.97
2021-04-26 13:30:16 CEST,10160,15.8,40.6,4.71,5.19,5.19
2021-04-26 13:35:16 CEST,10161,15.2,41.4,6.06,6.68,6.68
2021-04-26 13:40:29 CEST,10162,15.0,41.3,3.27,10.87,19.24
2021-04-26 13:45:16 CEST,10163,15.0,41.3,5.48,10.5,15.64
2021-04-26 13:50:17 CEST,10164,15.1,41.9,3.01,9.06,15.67
2021-04-26 13:55:16 CEST,10165,15.5,40.8,7.67,25.72,45.58
2021-04-26 14:00:16 CEST,10166,15.3,41.0,5.57,11.12,16.85
2021-04-26 14:05:17 CEST,10167,15.3,41.1,6.73,7.42,7.42
2021-04-26 14:10:17 CEST,10168,15.2,41.7,6.93,12.71,18.55
2021-04-26 14:15:22 CEST,10169,15.1,42.0,6.11,18.78,32.65
2021-04-26 14:20:16 CEST,10170,15.3,40.8,5.55,11.01,16.64
2021-04-26 14:25:19 CEST,10171,15.7,40.7,10.41,17.21,23.82
2021-04-26 14:30:16 CEST,10172,15.7,40.7,5.39,5.93,5.93
2021-04-26 14:35:17 CEST,10173,15.5,40.5,7.53,9.03,9.87
2021-04-26 14:40:16 CEST,10174,15.9,40.9,10.77,11.87,11.87
2021-04-26 14:45:16 CEST,10175,16.1,40.5,3.16,10.16,17.84
2021-04-26 14:50:17 CEST,10176,15.8,40.1,8.75,9.64,9.64
2021-04-26 14:55:16 CEST,10177,16.0,40.1,8.59,12.43,15.85
2021-04-26 15:00:16 CEST,10178,16.0,39.6,6.07,14.57,23.64
2021-04-26 15:05:19 CEST,10179,16.3,39.9,16.16,17.8,17.8
2021-04-26 15:10:17 CEST,10180,16.3,39.9,4.08,8.68,13.48
2021-04-26 15:15:16 CEST,10181,16.1,39.2,2.02,2.23,2.23
2021-04-26 15:20:16 CEST,10182,16.1,39.9,5.86,13.14,20.83
2021-04-26 15:25:17 CEST,10183,16.0,38.5,4.69,8.97,13.34
2021-04-26 15:30:16 CEST,10184,16.2,37.7,4.41,7.04,9.54
2021-04-26 15:35:16 CEST,10185,16.3,38.0,8.75,9.64,9.64
2021-04-26 15:40:16 CEST,10186,16.1,37.3,9.65,15.86,21.88
2021-04-26 15:45:17 CEST,10187,16.3,38.3,12.13,21.27,30.36
2021-04-26 15:50:16 CEST,10188,16.5,37.5,6.06,6.68,6.68
2021-04-26 15:55:16 CEST,10189,16.5,36.1,2.38,4.7,7.1
2021-04-26 16:00:17 CEST,10190,16.3,35.9,6.06,6.68,6.68
2021-04-26 16:05:16 CEST,10191,16.6,36.4,7.43,12.24,16.91
2021-04-26 16:10:16 CEST,10192,16.4,35.9,7.65,17.68,28.33
2021-04-26 16:15:17 CEST,10193,16.6,36.3,7.48,8.7,9.22
2021-04-26 16:20:17 CEST,10194,16.7,35.7,6.68,14.9,23.58
2021-04-26 16:25:22 CEST,10195,16.3,36.2,8.08,8.9,8.9
2021-04-26 16:30:17 CEST,10196,16.5,36.5,6.46,13.35,20.53
2021-04-26 16:35:16 CEST,10197,16.6,35.8,8.16,21.25,35.36
2021-04-26 16:40:17 CEST,10198,16.7,36.7,8.3,14.37,20.37
2021-04-26 16:45:17 CEST,10199,16.7,36.7,7.11,17.91,29.5
2021-04-26 16:50:21 CEST,10200,16.5,35.6,7.71,10.28,12.33
2021-04-26 16:55:19 CEST,10201,16.7,35.7,4.76,9.46,14.3
2021-04-26 17:00:19 CEST,10202,16.5,37.2,2.02,2.23,2.23
2021-04-26 17:05:16 CEST,10203,16.5,37.2,4.04,4.45,4.45
2021-04-26 17:10:16 CEST,10204,16.3,37.2,11.44,24.36,37.88
2021-04-26 17:15:17 CEST,10205,16.4,36.3,6.32,8.5,10.27
2021-04-26 17:20:16 CEST,10206,17.0,36.3,8.58,12.38,15.75
2021-04-26 17:25:17 CEST,10207,16.9,36.2,9.08,23.69,39.44
2021-04-26 17:30:16 CEST,10208,16.7,36.6,5.39,5.93,5.93
2021-04-26 17:35:17 CEST,10209,16.6,37.0,11.44,12.61,12.61
2021-04-26 17:40:16 CEST,10210,16.7,36.7,6.06,6.68,6.68
2021-04-26 17:45:17 CEST,10211,16.6,36.2,4.63,8.54,12.5
2021-04-26 17:50:16 CEST,10212,16.6,35.6,5.03,11.33,17.99
2021-04-26 17:55:17 CEST,10213,16.7,36.2,8.08,8.9,8.9
2021-04-26 18:00:17 CEST,10214,16.5,36.6,2.69,2.97,2.97
2021-04-26 18:05:19 CEST,10215,16.7,36.2,4.2,9.52,15.14
2021-04-26 18:10:16 CEST,10216,16.7,36.2,17.49,46.7,78.24
2021-04-26 18:15:16 CEST,10217,16.4,36.3,7.68,14.02,20.4
2021-04-26 18:20:19 CEST,10218,16.4,36.3,6.06,6.68,6.68
2021-04-26 18:25:16 CEST,10219,16.5,36.3,5.89,13.38,21.29
2021-04-26 18:30:17 CEST,10220,16.5,36.5,4.31,6.33,8.14
2021-04-26 18:35:17 CEST,10221,16.5,36.5,8.75,9.64,9.64
2021-04-26 18:40:16 CEST,10222,16.2,36.6,11.8,30.79,51.26
2021-04-26 18:45:17 CEST,10223,16.4,35.8,8.22,9.87,10.82
2021-04-26 18:50:19 CEST,10224,16.4,34.9,6.73,7.42,7.42
2021-04-26 18:55:16 CEST,10225,16.4,34.9,4.38,14.66,25.98
2021-04-26 19:00:17 CEST,10226,16.3,34.8,3.88,7.29,10.76
2021-04-26 19:05:16 CEST,10227,16.3,33.9,6.38,12.81,19.47
2021-04-26 19:10:16 CEST,10228,16.3,33.8,8.6,16.43,24.43
2021-04-26 19:15:17 CEST,10229,16.1,33.3,5.39,5.93,5.93
2021-04-26 19:20:16 CEST,10230,16.2,33.4,3.57,5.13,6.5
2021-04-26 19:25:16 CEST,10231,16.0,32.8,6.93,8.82,10.18
2021-04-26 19:30:16 CEST,10232,16.0,33.1,4.71,5.19,5.19
2021-04-26 19:35:17 CEST,10233,16.0,32.4,6.06,6.68,6.68
2021-04-26 19:40:16 CEST,10234,15.9,32.4,10.79,23.76,37.41
2021-04-26 19:45:16 CEST,10235,15.8,32.5,5.89,13.38,21.29
2021-04-26 19:50:18 CEST,10236,15.8,32.5,2.69,2.97,2.97
2021-04-26 19:55:18 CEST,10237,15.7,32.3,6.93,16.64,27.01
2021-04-26 20:00:17 CEST,10238,15.7,32.3,3.31,7.24,11.37
2021-04-26 20:05:16 CEST,10239,15.6,32.2,6.91,16.49,26.71
2021-04-26 20:10:16 CEST,10240,15.6,32.5,4.71,5.19,5.19
2021-04-26 20:15:17 CEST,10241,15.4,32.3,7.97,19.94,32.77
2021-04-26 20:20:17 CEST,10242,15.3,32.7,3.18,10.3,18.12
2021-04-26 20:25:24 CEST,10243,15.3,33.6,5.39,5.93,5.93
2021-04-26 20:30:17 CEST,10244,15.3,33.7,3.43,8.05,12.97
2021-04-26 20:35:17 CEST,10245,15.3,34.6,4.04,4.45,4.45
2021-04-26 20:40:16 CEST,10246,15.2,34.5,3.37,3.71,3.71
2021-04-26 20:45:16 CEST,10247,15.0,35.6,7.96,15.91,24.12
2021-04-26 20:50:16 CEST,10248,15.0,35.7,7.66,9.9,11.58
2021-04-26 20:55:16 CEST,10249,14.8,35.7,5.39,5.93,5.93
2021-04-26 21:00:17 CEST,10250,14.7,36.0,6.06,6.68,6.68
2021-04-26 21:05:17 CEST,10251,14.4,36.5,2.69,2.97,2.97
2021-04-26 21:10:16 CEST,10252,14.0,37.9,4.71,5.19,5.19
2021-04-26 21:15:17 CEST,10253,14.1,37.1,8.83,14.08,19.1
2021-04-26 21:20:16 CEST,10254,14.0,36.7,4.04,4.45,4.45
2021-04-26 21:25:21 CEST,10255,14.0,36.6,4.04,4.45,4.45
2021-04-26 21:30:17 CEST,10256,13.8,37.2,9.46,14.55,19.29
2021-04-26 21:35:17 CEST,10257,13.7,37.0,3.37,3.71,3.71
2021-04-26 21:40:16 CEST,10258,13.7,37.4,4.71,5.19,5.19
2021-04-26 21:45:16 CEST,10259,13.5,37.5,3.37,3.71,3.71
2021-04-26 21:50:16 CEST,10260,13.5,38.1,5.83,9.01,12.0
2021-04-26 21:55:16 CEST,10261,13.3,38.8,2.21,7.45,13.22
2021-04-26 22:00:16 CEST,10262,13.2,39.1,2.17,7.21,12.75
2021-04-26 22:05:16 CEST,10263,13.0,39.2,8.65,12.88,16.73
2021-04-26 22:10:17 CEST,10264,13.0,39.3,6.73,7.42,7.42
2021-04-26 22:15:16 CEST,10265,12.9,40.0,8.08,8.9,8.9
2021-04-26 22:20:17 CEST,10266,12.8,39.7,4.71,5.19,5.19
2021-04-26 22:25:16 CEST,10267,12.7,39.3,3.78,6.61,9.41
2021-04-26 22:30:16 CEST,10268,12.7,38.8,8.78,13.77,18.49
2021-04-26 22:35:16 CEST,10269,12.7,38.8,4.46,11.27,18.58
2021-04-26 22:40:17 CEST,10270,12.7,38.9,4.09,8.73,13.59
2021-04-26 22:45:16 CEST,10271,12.5,39.9,7.54,13.03,18.46
2021-04-26 22:50:16 CEST,10272,12.5,38.9,2.51,9.52,17.3
2021-04-26 22:55:16 CEST,10273,12.3,39.5,2.02,2.23,2.23
2021-04-26 23:00:17 CEST,10274,12.4,39.5,2.34,4.43,6.57
2021-04-26 23:05:17 CEST,10275,12.2,39.4,4.5,15.52,27.67
2021-04-26 23:10:16 CEST,10276,12.2,39.3,6.71,22.95,40.85
2021-04-26 23:15:16 CEST,10277,12.2,39.5,3.39,7.78,12.44
2021-04-26 23:20:17 CEST,10278,12.2,39.3,4.04,4.45,4.45
2021-04-26 23:25:16 CEST,10279,12.0,40.2,4.71,5.19,5.19
2021-04-26 23:30:16 CEST,10280,12.0,40.0,1.35,1.48,1.48
2021-04-26 23:35:17 CEST,10281,12.0,39.2,5.39,5.93,5.93
2021-04-26 23:40:16 CEST,10282,11.9,39.1,10.62,18.65,26.65
2021-04-26 23:45:16 CEST,10283,11.8,39.3,5.1,7.89,10.5
2021-04-26 23:50:19 CEST,10284,11.7,40.1,5.24,8.85,12.38
2021-04-26 23:55:16 CEST,10285,11.7,40.2,3.55,5.02,6.28
2021-04-27 00:00:16 CEST,10286,11.7,39.5,4.81,9.78,14.95
2021-04-27 00:05:17 CEST,10287,11.6,40.3,10.07,26.65,44.55
2021-04-27 00:10:17 CEST,10288,11.5,40.3,8.81,25.76,44.22
2021-04-27 00:15:16 CEST,10289,11.5,40.4,4.25,9.84,15.77
2021-04-27 00:20:17 CEST,10290,11.4,40.4,5.39,5.93,5.93
2021-04-27 00:25:18 CEST,10291,11.3,40.7,5.39,5.93,5.93
2021-04-27 00:30:17 CEST,10292,11.3,40.8,7.5,16.7,26.39
2021-04-27 00:35:16 CEST,10293,11.2,40.9,5.23,12.73,20.73
2021-04-27 00:40:16 CEST,10294,11.2,41.2,6.78,11.65,16.47
2021-04-27 00:45:16 CEST,10295,11.0,41.6,6.62,10.54,14.29
2021-04-27 00:50:19 CEST,10296,10.9,43.1,12.12,13.35,13.35
2021-04-27 00:55:17 CEST,10297,10.9,43.3,2.34,8.39,15.07
2021-04-27 01:00:16 CEST,10298,10.7,43.2,5.39,5.93,5.93
2021-04-27 01:05:16 CEST,10299,10.7,42.6,7.37,15.79,24.6
2021-04-27 01:10:16 CEST,10300,10.7,42.8,6.73,7.42,7.42
2021-04-27 01:15:16 CEST,10301,10.5,42.9,3.55,5.02,6.28
2021-04-27 01:20:17 CEST,10302,10.4,43.1,4.96,14.73,25.39
2021-04-27 01:25:16 CEST,10303,10.3,43.7,5.75,8.43,10.84
2021-04-27 01:30:16 CEST,10304,10.4,42.9,8.08,8.9,8.9
2021-04-27 01:35:17 CEST,10305,10.3,43.5,6.54,13.9,21.61
2021-04-27 01:40:16 CEST,10306,10.3,43.1,6.06,6.68,6.68
2021-04-27 01:45:16 CEST,10307,10.3,43.0,7.27,11.15,14.76
2021-04-27 01:50:16 CEST,10308,10.2,43.5,7.41,8.16,8.16
2021-04-27 01:55:16 CEST,10309,10.2,43.6,7.94,15.79,23.89
2021-04-27 02:00:16 CEST,10310,10.1,43.6,5.39,5.93,5.93
2021-04-27 02:05:17 CEST,10311,10.0,44.2,5.83,16.89,28.92
2021-04-27 02:10:16 CEST,10312,9.8,44.3,10.01,18.34,26.76
2021-04-27 02:15:16 CEST,10313,9.8,44.7,7.98,12.14,15.99
2021-04-27 02:20:16 CEST,10314,9.9,44.5,6.73,7.42,7.42
2021-04-27 02:25:17 CEST,10315,9.8,45.2,7.46,24.21,42.61
2021-04-27 02:30:18 CEST,10316,9.7,45.0,4.91,10.46,16.27
2021-04-27 02:35:17 CEST,10317,9.8,45.0,5.39,5.93,5.93
2021-04-27 02:40:17 CEST,10318,9.6,45.2,4.04,4.45,4.45
2021-04-27 02:45:16 CEST,10319,9.5,45.5,4.04,4.45,4.45
2021-04-27 02:50:21 CEST,10320,9.5,45.6,6.06,6.68,6.68
2021-04-27 02:55:16 CEST,10321,9.5,45.6,7.19,14.53,22.13
2021-04-27 03:00:16 CEST,10322,9.5,45.7,6.95,16.76,27.23
2021-04-27 03:05:17 CEST,10323,9.4,46.6,6.77,11.59,16.34
2021-04-27 03:10:16 CEST,10324,9.4,46.7,5.55,11.0,16.63
2021-04-27 03:15:16 CEST,10325,9.2,47.2,6.06,6.68,6.68
2021-04-27 03:20:16 CEST,10326,9.2,47.8,5.94,13.72,21.97
2021-04-27 03:25:16 CEST,10327,9.0,48.4,7.41,8.16,8.16
2021-04-27 03:30:20 CEST,10328,9.0,48.1,2.02,2.23,2.23
2021-04-27 03:35:16 CEST,10329,8.9,48.1,7.45,12.39,17.21
2021-04-27 03:40:16 CEST,10330,8.9,47.8,8.07,16.7,25.68
2021-04-27 03:45:17 CEST,10331,8.8,48.6,8.08,8.9,8.9
2021-04-27 03:50:17 CEST,10332,8.8,48.6,4.17,13.21,23.12
2021-04-27 03:55:23 CEST,10333,8.6,48.6,4.6,8.36,12.14
2021-04-27 04:00:16 CEST,10334,8.6,48.7,9.93,13.87,17.24
2021-04-27 04:05:16 CEST,10335,8.5,49.0,3.57,5.13,6.5
2021-04-27 04:10:17 CEST,10336,8.5,50.1,3.38,7.71,12.29
2021-04-27 04:15:16 CEST,10337,8.4,49.6,4.91,10.46,16.27
2021-04-27 04:20:19 CEST,10338,8.2,49.7,9.95,25.83,42.93
2021-04-27 04:25:18 CEST,10339,8.1,50.2,5.4,9.98,14.61
2021-04-27 04:30:17 CEST,10340,8.1,50.4,6.73,7.42,7.42
2021-04-27 04:35:18 CEST,10341,8.0,50.5,8.08,8.9,8.9
2021-04-27 04:40:16 CEST,10342,8.1,50.6,4.88,14.17,24.29
2021-04-27 04:45:17 CEST,10343,7.9,50.8,6.11,7.06,7.43
2021-04-27 04:50:16 CEST,10344,7.8,51.3,7.77,10.7,13.17
2021-04-27 04:55:18 CEST,10345,7.7,51.1,7.41,8.16,8.16
2021-04-27 05:00:17 CEST,10346,7.7,51.1,8.75,9.64,9.64
2021-04-27 05:05:21 CEST,10347,7.7,51.2,8.75,9.64,9.64
2021-04-27 05:10:16 CEST,10348,7.7,51.2,8.1,16.87,26.02
2021-04-27 05:15:16 CEST,10349,7.7,51.2,6.06,6.68,6.68
2021-04-27 05:20:16 CEST,10350,7.7,50.1,6.41,13.04,19.91
2021-04-27 05:25:16 CEST,10351,7.4,50.9,4.17,5.33,6.18
2021-04-27 05:30:19 CEST,10352,7.5,50.8,9.01,19.3,30.09
2021-04-27 05:35:21 CEST,10353,7.5,50.9,14.48,29.75,45.62
2021-04-27 05:40:16 CEST,10354,7.5,50.8,7.42,12.17,16.76
2021-04-27 05:45:17 CEST,10355,7.4,50.5,3.37,3.71,3.71
2021-04-27 05:50:16 CEST,10356,7.3,51.2,12.79,14.09,14.09
2021-04-27 05:55:21 CEST,10357,7.3,50.5,7.41,8.16,8.16
2021-04-27 06:00:16 CEST,10358,7.3,50.5,7.07,9.76,12.03
2021-04-27 06:05:17 CEST,10359,7.2,50.7,8.13,21.02,34.91
2021-04-27 06:10:16 CEST,10360,7.2,50.6,5.35,9.63,13.92
2021-04-27 06:15:18 CEST,10361,7.2,50.8,6.08,18.62,32.32
2021-04-27 06:20:17 CEST,10362,7.2,50.8,9.92,21.66,34.0
2021-04-27 06:25:17 CEST,10363,7.1,51.2,4.04,8.38,12.91
2021-04-27 06:30:16 CEST,10364,7.1,50.9,9.59,23.27,37.89
2021-04-27 06:35:16 CEST,10365,7.0,50.6,4.53,7.82,11.08
2021-04-27 06:40:17 CEST,10366,7.0,50.9,10.63,18.72,26.78
2021-04-27 06:45:18 CEST,10367,7.2,50.9,2.69,2.97,2.97
2021-04-27 06:50:16 CEST,10368,7.2,50.9,4.92,10.54,16.43
2021-04-27 06:55:17 CEST,10369,7.2,50.9,5.13,8.09,10.88
2021-04-27 07:00:16 CEST,10370,7.2,50.5,5.55,11.0,16.63
2021-04-27 07:05:16 CEST,10371,7.2,50.4,9.06,15.73,22.33
2021-04-27 07:10:17 CEST,10372,7.2,49.9,7.41,8.16,8.16
2021-04-27 07:15:18 CEST,10373,7.3,50.2,9.4,18.07,26.95
2021-04-27 07:20:17 CEST,10374,7.3,50.2,9.42,10.38,10.38
2021-04-27 07:25:18 CEST,10375,7.3,49.9,12.12,13.35,13.35
2021-04-27 07:30:19 CEST,10376,7.4,49.9,3.95,11.66,20.06
2021-04-27 07:35:17 CEST,10377,7.4,49.9,6.3,8.38,10.03
2021-04-27 07:40:16 CEST,10378,7.5,49.5,11.42,16.37,20.73
2021-04-27 07:45:16 CEST,10379,7.8,48.7,5.39,5.93,5.93
2021-04-27 07:50:16 CEST,10380,8.6,47.0,6.73,7.42,7.42
2021-04-27 07:55:19 CEST,10381,9.2,45.8,4.04,4.45,4.45
2021-04-27 08:00:19 CEST,10382,8.7,46.6,7.5,16.66,26.33
2021-04-27 08:05:18 CEST,10383,8.5,47.1,5.39,5.93,5.93
2021-04-27 08:10:17 CEST,10384,8.5,47.1,4.04,4.45,4.45
2021-04-27 08:15:16 CEST,10385,8.5,47.5,6.06,6.68,6.68
2021-04-27 08:20:21 CEST,10386,8.8,47.2,5.39,5.93,5.93
2021-04-27 08:25:16 CEST,10387,8.8,47.2,8.78,13.74,18.43
2021-04-27 08:30:17 CEST,10388,9.0,47.2,7.68,10.08,11.94
