time,temp,hum,PM1_pi,PM2.5_pi,PM10_pi,date
2021-03-21 17:35:16+01:00,4.8,50.9,4.72,13.12,22.23,2021-03-21 17:35:16+01:00
2021-03-21 17:40:16+01:00,5.0,51.0,2.69,2.97,2.97,2021-03-21 17:40:16+01:00
2021-03-21 17:45:16+01:00,5.0,51.0,2.69,2.97,2.97,2021-03-21 17:45:16+01:00
2021-03-21 17:50:16+01:00,4.9,51.0,3.78,6.61,9.41,2021-03-21 17:50:16+01:00
2021-03-21 17:55:16+01:00,5.0,51.4,9.71,12.38,14.31,2021-03-21 17:55:16+01:00
2021-03-21 18:00:19+01:00,4.9,51.7,5.18,8.42,11.54,2021-03-21 18:00:19+01:00
2021-03-21 18:05:16+01:00,4.9,51.7,7.88,19.32,31.55,2021-03-21 18:05:16+01:00
2021-03-21 18:10:16+01:00,4.8,52.1,9.69,16.18,22.5,2021-03-21 18:10:16+01:00
2021-03-21 18:15:16+01:00,5.0,51.9,8.7,21.06,34.26,2021-03-21 18:15:16+01:00
2021-03-21 18:20:16+01:00,5.0,52.2,1.56,2.99,4.45,2021-03-21 18:20:16+01:00
2021-03-21 18:25:16+01:00,4.9,52.2,4.04,4.45,4.45,2021-03-21 18:25:16+01:00
2021-03-21 18:30:16+01:00,5.1,51.6,5.1,7.87,10.45,2021-03-21 18:30:16+01:00
2021-03-21 18:35:16+01:00,5.1,51.2,4.71,5.19,5.19,2021-03-21 18:35:16+01:00
2021-03-21 18:40:19+01:00,4.8,53.0,2.69,2.97,2.97,2021-03-21 18:40:19+01:00
2021-03-21 18:45:17+01:00,4.8,52.9,5.28,9.12,12.92,2021-03-21 18:45:17+01:00
2021-03-21 18:50:17+01:00,4.9,52.6,4.04,4.45,4.45,2021-03-21 18:50:17+01:00
2021-03-21 18:55:16+01:00,4.9,52.9,3.6,5.31,6.86,2021-03-21 18:55:16+01:00
2021-03-21 19:00:24+01:00,4.8,52.7,5.36,13.61,22.47,2021-03-21 19:00:24+01:00
2021-03-21 19:05:17+01:00,4.9,52.7,4.04,4.45,4.45,2021-03-21 19:05:17+01:00
2021-03-21 19:10:17+01:00,5.0,53.1,6.73,7.42,7.42,2021-03-21 19:10:17+01:00
2021-03-21 19:15:16+01:00,4.8,53.2,3.54,8.81,14.46,2021-03-21 19:15:16+01:00
2021-03-21 19:20:17+01:00,5.0,53.4,5.76,12.44,19.45,2021-03-21 19:20:17+01:00
2021-03-21 19:30:18+01:00,4.7,59.8,8.65,12.85,16.68,2021-03-21 19:30:18+01:00
2021-03-21 19:35:19+01:00,4.5,60.4,2.02,2.23,2.23,2021-03-21 19:35:19+01:00
2021-03-21 19:40:16+01:00,4.5,60.5,8.42,15.23,22.06,2021-03-21 19:40:16+01:00
2021-03-21 19:45:18+01:00,4.7,59.9,3.36,7.61,12.1,2021-03-21 19:45:18+01:00
2021-03-21 19:50:17+01:00,4.7,60.0,4.34,10.46,17.0,2021-03-21 19:50:17+01:00
2021-03-21 19:55:17+01:00,4.5,60.9,5.39,5.93,5.93,2021-03-21 19:55:17+01:00
2021-03-21 20:00:16+01:00,4.6,60.9,8.14,25.0,43.44,2021-03-21 20:00:16+01:00
2021-03-21 20:05:16+01:00,4.6,61.5,2.69,2.97,2.97,2021-03-21 20:05:16+01:00
2021-03-21 20:10:16+01:00,4.5,61.8,6.16,11.31,16.51,2021-03-21 20:10:16+01:00
2021-03-21 20:15:16+01:00,4.5,61.4,7.73,18.25,29.45,2021-03-21 20:15:16+01:00
2021-03-21 20:20:16+01:00,4.7,60.5,7.41,8.16,8.16,2021-03-21 20:20:16+01:00
2021-03-21 20:25:16+01:00,4.6,60.0,3.38,11.67,20.81,2021-03-21 20:25:16+01:00
2021-03-21 20:30:16+01:00,4.7,59.9,7.19,10.59,13.67,2021-03-21 20:30:16+01:00
2021-03-21 20:35:18+01:00,4.7,60.9,2.08,6.55,11.44,2021-03-21 20:35:18+01:00
2021-03-21 20:40:16+01:00,4.7,60.9,3.37,3.71,3.71,2021-03-21 20:40:16+01:00
2021-03-21 20:45:17+01:00,4.6,61.1,3.31,11.14,19.77,2021-03-21 20:45:17+01:00
2021-03-21 20:50:16+01:00,4.4,61.9,3.24,6.78,10.48,2021-03-21 20:50:16+01:00
2021-03-21 20:55:16+01:00,4.6,61.8,4.68,8.86,13.13,2021-03-21 20:55:16+01:00
2021-03-21 21:00:16+01:00,4.5,62.0,6.2,11.6,17.08,2021-03-21 21:00:16+01:00
2021-03-21 21:05:17+01:00,4.5,61.5,4.04,4.45,4.45,2021-03-21 21:05:17+01:00
2021-03-21 21:10:16+01:00,4.7,61.4,6.5,13.64,21.09,2021-03-21 21:10:16+01:00
2021-03-21 21:15:16+01:00,4.3,62.5,9.05,15.63,22.14,2021-03-21 21:15:16+01:00
2021-03-21 21:20:16+01:00,4.6,62.1,5.39,5.93,5.93,2021-03-21 21:20:16+01:00
2021-03-21 21:25:16+01:00,4.5,62.4,9.05,11.73,13.74,2021-03-21 21:25:16+01:00
2021-03-21 21:30:16+01:00,4.5,62.3,3.7,9.92,16.65,2021-03-21 21:30:16+01:00
2021-03-21 21:35:21+01:00,4.5,62.2,6.99,13.15,19.42,2021-03-21 21:35:21+01:00
2021-03-21 21:40:17+01:00,4.6,62.2,4.31,14.15,24.97,2021-03-21 21:40:17+01:00
2021-03-21 21:45:16+01:00,4.6,62.0,7.35,15.63,24.3,2021-03-21 21:45:16+01:00
2021-03-21 21:50:17+01:00,4.5,62.5,7.39,15.88,24.78,2021-03-21 21:50:17+01:00
2021-03-21 21:55:16+01:00,4.6,62.2,5.75,8.43,10.84,2021-03-21 21:55:16+01:00
2021-03-21 22:00:16+01:00,4.6,61.6,4.28,10.06,16.21,2021-03-21 22:00:16+01:00
2021-03-21 22:05:16+01:00,4.6,61.0,4.47,11.38,18.79,2021-03-21 22:05:16+01:00
2021-03-21 22:10:16+01:00,4.6,60.7,4.31,6.33,8.14,2021-03-21 22:10:16+01:00
2021-03-21 22:15:16+01:00,4.6,60.7,4.18,13.26,23.22,2021-03-21 22:15:16+01:00
2021-03-21 22:20:16+01:00,4.7,60.5,4.04,4.45,4.45,2021-03-21 22:20:16+01:00
2021-03-21 22:25:16+01:00,4.6,60.9,7.0,17.14,27.98,2021-03-21 22:25:16+01:00
2021-03-21 22:30:16+01:00,4.5,61.9,4.76,9.46,14.3,2021-03-21 22:30:16+01:00
2021-03-21 22:35:17+01:00,4.7,61.6,7.51,12.81,18.03,2021-03-21 22:35:17+01:00
2021-03-21 22:40:17+01:00,4.6,61.9,4.34,10.46,17.0,2021-03-21 22:40:17+01:00
2021-03-21 22:45:17+01:00,4.6,62.1,4.8,9.75,14.88,2021-03-21 22:45:17+01:00
2021-03-21 22:50:17+01:00,4.6,62.9,1.19,4.35,7.84,2021-03-21 22:50:17+01:00
2021-03-21 22:55:16+01:00,4.4,64.5,5.72,12.18,18.95,2021-03-21 22:55:16+01:00
2021-03-21 23:00:16+01:00,4.4,64.7,8.9,14.57,20.06,2021-03-21 23:00:16+01:00
2021-03-21 23:05:16+01:00,4.5,64.1,5.39,5.93,5.93,2021-03-21 23:05:16+01:00
2021-03-21 23:10:16+01:00,4.4,65.4,1.19,4.35,7.84,2021-03-21 23:10:16+01:00
2021-03-21 23:15:16+01:00,4.5,65.5,4.85,14.03,24.01,2021-03-21 23:15:16+01:00
2021-03-21 23:20:16+01:00,4.5,64.7,4.57,8.14,11.7,2021-03-21 23:20:16+01:00
2021-03-21 23:25:17+01:00,4.7,64.2,3.24,10.65,18.81,2021-03-21 23:25:17+01:00
2021-03-21 23:30:16+01:00,4.8,63.3,7.41,16.05,25.12,2021-03-21 23:30:16+01:00
2021-03-21 23:35:22+01:00,4.8,61.1,7.41,8.16,8.16,2021-03-21 23:35:22+01:00
2021-03-21 23:40:17+01:00,4.8,61.1,4.46,11.29,18.62,2021-03-21 23:40:17+01:00
2021-03-21 23:45:16+01:00,4.8,60.7,9.65,27.65,47.23,2021-03-21 23:45:16+01:00
2021-03-21 23:50:16+01:00,4.8,60.4,2.69,2.97,2.97,2021-03-21 23:50:16+01:00
2021-03-21 23:55:18+01:00,4.7,60.2,7.81,18.81,30.55,2021-03-21 23:55:18+01:00
2021-03-22 00:00:16+01:00,4.7,60.3,6.3,12.31,18.47,2021-03-22 00:00:16+01:00
2021-03-22 00:05:16+01:00,4.6,60.5,2.16,7.12,12.57,2021-03-22 00:05:16+01:00
2021-03-22 00:10:16+01:00,4.6,60.2,5.84,9.11,12.18,2021-03-22 00:10:16+01:00
2021-03-22 00:15:16+01:00,4.7,60.0,3.37,3.71,3.71,2021-03-22 00:15:16+01:00
2021-03-22 00:20:16+01:00,4.8,60.4,8.94,22.71,37.51,2021-03-22 00:20:16+01:00
2021-03-22 00:25:18+01:00,4.7,61.4,6.54,13.9,21.61,2021-03-22 00:25:18+01:00
2021-03-22 00:30:16+01:00,4.7,61.5,3.79,6.66,9.51,2021-03-22 00:30:16+01:00
2021-03-22 00:35:16+01:00,4.7,62.2,6.73,7.42,7.42,2021-03-22 00:35:16+01:00
2021-03-22 00:40:19+01:00,4.6,63.2,4.82,13.77,23.5,2021-03-22 00:40:19+01:00
2021-03-22 00:45:16+01:00,4.6,63.2,2.36,4.6,6.89,2021-03-22 00:45:16+01:00
2021-03-22 00:50:16+01:00,4.4,64.6,3.12,9.87,17.27,2021-03-22 00:50:16+01:00
2021-03-22 00:55:16+01:00,4.4,66.0,3.37,3.71,3.71,2021-03-22 00:55:16+01:00
2021-03-22 01:00:16+01:00,4.4,67.2,4.04,4.45,4.45,2021-03-22 01:00:16+01:00
2021-03-22 01:05:16+01:00,4.2,68.9,6.16,19.13,33.34,2021-03-22 01:05:16+01:00
2021-03-22 01:10:16+01:00,4.3,69.2,6.06,6.68,6.68,2021-03-22 01:10:16+01:00
2021-03-22 01:15:16+01:00,4.3,69.8,3.88,7.29,10.76,2021-03-22 01:15:16+01:00
2021-03-22 01:20:19+01:00,4.1,71.1,8.0,12.3,16.3,2021-03-22 01:20:19+01:00
2021-03-22 01:25:24+01:00,4.1,71.4,6.17,15.28,25.04,2021-03-22 01:25:24+01:00
2021-03-22 01:30:17+01:00,4.1,71.3,12.18,21.64,31.1,2021-03-22 01:30:17+01:00
2021-03-22 01:35:17+01:00,4.2,71.7,10.1,11.13,11.13,2021-03-22 01:35:17+01:00
2021-03-22 01:40:16+01:00,4.3,71.7,6.06,6.68,6.68,2021-03-22 01:40:16+01:00
2021-03-22 01:45:16+01:00,4.3,71.4,2.68,6.79,11.2,2021-03-22 01:45:16+01:00
2021-03-22 01:50:16+01:00,4.2,72.0,7.65,17.68,28.33,2021-03-22 01:50:16+01:00
2021-03-22 01:55:21+01:00,4.3,71.8,5.29,9.22,13.12,2021-03-22 01:55:21+01:00
2021-03-22 02:00:18+01:00,4.1,71.8,9.27,13.25,16.74,2021-03-22 02:00:18+01:00
2021-03-22 02:05:16+01:00,4.2,71.8,5.39,5.93,5.93,2021-03-22 02:05:16+01:00
2021-03-22 02:10:16+01:00,4.1,71.8,6.73,7.42,7.42,2021-03-22 02:10:16+01:00
2021-03-22 02:15:16+01:00,4.0,71.8,6.64,14.66,23.09,2021-03-22 02:15:16+01:00
2021-03-22 02:20:21+01:00,4.3,72.0,4.04,4.45,4.45,2021-03-22 02:20:21+01:00
2021-03-22 02:25:16+01:00,4.3,71.9,14.88,28.55,42.53,2021-03-22 02:25:16+01:00
2021-03-22 02:30:16+01:00,4.4,71.0,5.98,17.89,30.89,2021-03-22 02:30:16+01:00
2021-03-22 02:35:16+01:00,4.3,71.3,7.05,13.58,20.26,2021-03-22 02:35:16+01:00
2021-03-22 02:40:16+01:00,4.1,72.4,6.73,7.42,7.42,2021-03-22 02:40:16+01:00
2021-03-22 02:45:16+01:00,4.0,73.0,5.7,12.07,18.72,2021-03-22 02:45:16+01:00
2021-03-22 02:50:16+01:00,3.9,73.3,3.54,8.81,14.46,2021-03-22 02:50:16+01:00
2021-03-22 02:55:16+01:00,4.0,73.7,9.09,15.95,22.76,2021-03-22 02:55:16+01:00
2021-03-22 03:00:16+01:00,4.1,72.8,6.06,6.68,6.68,2021-03-22 03:00:16+01:00
2021-03-22 03:05:17+01:00,4.0,72.6,3.88,7.29,10.76,2021-03-22 03:05:17+01:00
2021-03-22 03:10:16+01:00,3.9,73.1,6.24,11.88,17.62,2021-03-22 03:10:16+01:00
2021-03-22 03:15:19+01:00,3.9,73.6,4.24,9.77,15.63,2021-03-22 03:15:19+01:00
2021-03-22 03:20:16+01:00,4.0,73.6,9.24,20.87,33.16,2021-03-22 03:20:16+01:00
2021-03-22 03:25:16+01:00,4.1,73.2,6.73,7.42,7.42,2021-03-22 03:25:16+01:00
2021-03-22 03:30:16+01:00,4.1,73.1,4.04,4.45,4.45,2021-03-22 03:30:16+01:00
2021-03-22 03:35:17+01:00,4.1,73.2,6.73,7.42,7.42,2021-03-22 03:35:17+01:00
2021-03-22 03:40:16+01:00,4.1,73.1,6.73,7.42,7.42,2021-03-22 03:40:16+01:00
2021-03-22 03:45:16+01:00,4.1,73.2,7.81,14.92,22.18,2021-03-22 03:45:16+01:00
2021-03-22 03:50:19+01:00,4.1,73.4,6.85,16.09,25.93,2021-03-22 03:50:19+01:00
2021-03-22 03:55:16+01:00,4.0,73.4,6.76,19.41,33.17,2021-03-22 03:55:16+01:00
2021-03-22 04:00:18+01:00,4.0,73.5,6.68,14.9,23.58,2021-03-22 04:00:18+01:00
2021-03-22 04:05:16+01:00,4.0,73.6,5.44,10.26,15.17,2021-03-22 04:05:16+01:00
2021-03-22 04:10:19+01:00,3.9,73.1,4.19,9.4,14.9,2021-03-22 04:10:19+01:00
2021-03-22 04:15:17+01:00,3.9,73.1,6.21,11.62,17.12,2021-03-22 04:15:17+01:00
2021-03-22 04:20:17+01:00,3.9,74.1,5.39,5.93,5.93,2021-03-22 04:20:17+01:00
2021-03-22 04:25:17+01:00,4.1,73.8,3.2,10.4,18.3,2021-03-22 04:25:17+01:00
2021-03-22 04:30:16+01:00,4.0,73.3,8.11,16.99,26.25,2021-03-22 04:30:16+01:00
2021-03-22 04:35:16+01:00,4.0,73.5,2.69,2.97,2.97,2021-03-22 04:35:16+01:00
2021-03-22 04:40:16+01:00,4.1,73.2,4.71,5.19,5.19,2021-03-22 04:40:16+01:00
2021-03-22 04:45:16+01:00,4.2,73.1,8.65,12.87,16.7,2021-03-22 04:45:16+01:00
2021-03-22 04:50:16+01:00,4.2,72.7,9.88,17.48,25.06,2021-03-22 04:50:16+01:00
2021-03-22 04:55:16+01:00,4.1,72.5,3.08,5.65,8.25,2021-03-22 04:55:16+01:00
2021-03-22 05:00:16+01:00,3.8,73.3,6.73,7.42,7.42,2021-03-22 05:00:16+01:00
2021-03-22 05:05:16+01:00,4.1,73.4,9.31,13.52,17.27,2021-03-22 05:05:16+01:00
2021-03-22 05:10:16+01:00,4.1,72.8,12.37,30.82,50.59,2021-03-22 05:10:16+01:00
2021-03-22 05:15:26+01:00,4.1,73.0,12.76,21.73,30.55,2021-03-22 05:15:26+01:00
2021-03-22 05:20:16+01:00,4.0,72.7,6.06,6.68,6.68,2021-03-22 05:20:16+01:00
2021-03-22 05:25:18+01:00,4.1,73.2,9.59,15.43,21.03,2021-03-22 05:25:18+01:00
2021-03-22 05:30:16+01:00,4.1,73.2,14.1,34.91,57.2,2021-03-22 05:30:16+01:00
2021-03-22 05:35:16+01:00,4.0,73.6,5.39,5.93,5.93,2021-03-22 05:35:16+01:00
2021-03-22 05:40:16+01:00,4.2,73.7,7.42,12.17,16.78,2021-03-22 05:40:16+01:00
2021-03-22 05:45:16+01:00,4.3,72.3,7.38,15.82,24.66,2021-03-22 05:45:16+01:00
2021-03-22 05:50:16+01:00,4.2,71.4,10.28,16.31,22.05,2021-03-22 05:50:16+01:00
2021-03-22 05:55:16+01:00,4.1,69.9,5.85,9.17,12.31,2021-03-22 05:55:16+01:00
2021-03-22 06:00:16+01:00,4.2,69.7,5.03,15.23,26.38,2021-03-22 06:00:16+01:00
2021-03-22 06:05:17+01:00,4.2,69.5,9.88,21.37,33.42,2021-03-22 06:05:17+01:00
2021-03-22 06:10:17+01:00,4.1,70.1,4.04,4.45,4.45,2021-03-22 06:10:17+01:00
2021-03-22 06:15:17+01:00,4.1,71.1,13.49,22.88,32.1,2021-03-22 06:15:17+01:00
2021-03-22 06:20:17+01:00,4.2,71.8,7.29,11.3,15.06,2021-03-22 06:20:17+01:00
2021-03-22 06:25:16+01:00,4.2,70.5,9.53,18.96,28.69,2021-03-22 06:25:16+01:00
2021-03-22 06:30:19+01:00,4.2,71.0,6.63,10.64,14.47,2021-03-22 06:30:19+01:00
2021-03-22 06:35:16+01:00,4.2,71.0,8.49,11.77,14.54,2021-03-22 06:35:16+01:00
2021-03-22 06:40:16+01:00,4.2,70.9,10.77,11.87,11.87,2021-03-22 06:40:16+01:00
2021-03-22 06:45:16+01:00,4.2,70.6,5.39,5.93,5.93,2021-03-22 06:45:16+01:00
2021-03-22 06:50:16+01:00,4.3,70.1,8.75,9.64,9.64,2021-03-22 06:50:16+01:00
2021-03-22 06:55:16+01:00,4.2,70.5,5.39,5.93,5.93,2021-03-22 06:55:16+01:00
2021-03-22 07:00:16+01:00,4.3,70.2,6.73,7.42,7.42,2021-03-22 07:00:16+01:00
2021-03-22 07:05:16+01:00,4.2,70.6,8.08,8.9,8.9,2021-03-22 07:05:16+01:00
2021-03-22 07:10:16+01:00,4.2,70.1,11.44,12.61,12.61,2021-03-22 07:10:16+01:00
2021-03-22 07:15:17+01:00,4.2,69.9,7.0,13.18,19.47,2021-03-22 07:15:17+01:00
2021-03-22 07:20:17+01:00,4.2,70.4,8.37,14.86,21.34,2021-03-22 07:20:17+01:00
2021-03-22 07:25:18+01:00,4.3,70.3,6.06,6.68,6.68,2021-03-22 07:25:18+01:00
2021-03-22 07:30:16+01:00,4.2,70.1,10.12,19.14,28.34,2021-03-22 07:30:16+01:00
2021-03-22 07:35:16+01:00,4.3,70.0,12.12,13.35,13.35,2021-03-22 07:35:16+01:00
2021-03-22 07:40:19+01:00,4.6,69.5,9.66,23.79,38.9,2021-03-22 07:40:19+01:00
2021-03-22 07:45:17+01:00,4.6,69.5,14.36,17.1,18.58,2021-03-22 07:45:17+01:00
2021-03-22 07:50:17+01:00,4.7,69.0,9.36,17.81,26.44,2021-03-22 07:50:17+01:00
2021-03-22 07:55:17+01:00,4.8,68.7,10.9,20.63,30.55,2021-03-22 07:55:17+01:00
2021-03-22 08:00:17+01:00,4.5,69.3,5.39,5.93,5.93,2021-03-22 08:00:17+01:00
2021-03-22 08:05:19+01:00,4.8,68.6,11.88,19.53,26.95,2021-03-22 08:05:19+01:00
2021-03-22 08:10:16+01:00,4.8,68.6,10.56,18.23,25.83,2021-03-22 08:10:16+01:00
2021-03-22 08:15:16+01:00,4.9,68.4,6.5,9.75,12.73,2021-03-22 08:15:16+01:00
2021-03-22 08:20:16+01:00,5.0,68.1,8.08,8.9,8.9,2021-03-22 08:20:16+01:00
2021-03-22 08:25:16+01:00,5.1,67.9,6.43,13.16,20.14,2021-03-22 08:25:16+01:00
2021-03-22 08:30:16+01:00,5.0,67.7,6.22,11.74,17.35,2021-03-22 08:30:16+01:00
2021-03-22 08:35:16+01:00,5.0,67.7,8.02,12.41,16.52,2021-03-22 08:35:16+01:00
2021-03-22 08:40:16+01:00,5.2,66.8,14.57,26.45,38.42,2021-03-22 08:40:16+01:00
2021-03-22 08:45:16+01:00,5.1,67.6,8.31,14.44,20.51,2021-03-22 08:45:16+01:00
2021-03-22 08:50:16+01:00,5.0,66.8,8.14,13.28,18.23,2021-03-22 08:50:16+01:00
2021-03-22 08:55:16+01:00,5.3,66.1,9.57,27.09,46.13,2021-03-22 08:55:16+01:00
2021-03-22 09:00:16+01:00,5.4,65.6,10.45,17.49,24.37,2021-03-22 09:00:16+01:00
2021-03-22 09:05:16+01:00,5.4,65.9,8.94,10.94,12.2,2021-03-22 09:05:16+01:00
2021-03-22 09:10:16+01:00,5.4,65.9,10.98,21.14,31.55,2021-03-22 09:10:16+01:00
2021-03-22 09:15:16+01:00,5.3,65.1,11.6,29.38,48.48,2021-03-22 09:15:16+01:00
2021-03-22 09:20:16+01:00,5.2,65.5,10.19,19.61,29.25,2021-03-22 09:20:16+01:00
2021-03-22 09:25:17+01:00,5.3,66.9,5.05,11.46,18.24,2021-03-22 09:25:17+01:00
2021-03-22 09:30:16+01:00,5.4,65.7,5.71,8.17,10.33,2021-03-22 09:30:16+01:00
2021-03-22 09:35:16+01:00,5.2,65.9,4.87,14.14,24.23,2021-03-22 09:35:16+01:00
2021-03-22 09:40:16+01:00,5.4,65.3,8.78,25.51,43.73,2021-03-22 09:40:16+01:00
2021-03-22 09:45:18+01:00,5.4,64.5,7.14,14.15,21.38,2021-03-22 09:45:18+01:00
2021-03-22 09:50:16+01:00,5.5,64.5,5.39,5.93,5.93,2021-03-22 09:50:16+01:00
2021-03-22 09:55:16+01:00,5.7,64.3,13.29,21.46,29.31,2021-03-22 09:55:16+01:00
2021-03-22 10:00:16+01:00,5.9,63.2,5.93,17.54,30.2,2021-03-22 10:00:16+01:00
2021-03-22 10:05:16+01:00,6.0,62.0,5.41,10.02,14.69,2021-03-22 10:05:16+01:00
2021-03-22 10:10:16+01:00,6.0,62.3,9.98,25.99,43.23,2021-03-22 10:10:16+01:00
2021-03-22 10:15:16+01:00,6.0,62.5,4.53,11.75,19.53,2021-03-22 10:15:16+01:00
2021-03-22 10:20:17+01:00,5.9,62.5,5.13,8.07,10.85,2021-03-22 10:20:17+01:00
2021-03-22 10:25:17+01:00,5.9,61.7,9.66,19.85,30.44,2021-03-22 10:25:17+01:00
2021-03-22 10:30:16+01:00,6.0,61.5,8.22,13.81,19.28,2021-03-22 10:30:16+01:00
2021-03-22 10:35:17+01:00,6.1,61.3,3.1,5.77,8.48,2021-03-22 10:35:17+01:00
2021-03-22 10:40:16+01:00,6.3,60.5,4.71,5.19,5.19,2021-03-22 10:40:16+01:00
2021-03-22 10:45:18+01:00,6.3,59.5,11.12,33.89,58.79,2021-03-22 10:45:18+01:00
2021-03-22 10:50:16+01:00,6.3,59.5,8.71,25.06,42.85,2021-03-22 10:50:16+01:00
2021-03-22 10:55:16+01:00,6.3,59.1,8.35,10.8,12.63,2021-03-22 10:55:16+01:00
2021-03-22 11:00:16+01:00,6.2,59.4,10.79,27.71,45.91,2021-03-22 11:00:16+01:00
2021-03-22 11:05:16+01:00,6.3,59.4,8.55,12.16,15.32,2021-03-22 11:05:16+01:00
2021-03-22 11:10:19+01:00,6.5,56.8,10.7,23.14,36.19,2021-03-22 11:10:19+01:00
2021-03-22 11:15:17+01:00,6.6,56.8,5.04,11.4,18.13,2021-03-22 11:15:17+01:00
2021-03-22 11:20:18+01:00,6.7,55.8,4.24,13.68,24.05,2021-03-22 11:20:18+01:00
2021-03-22 11:25:16+01:00,6.7,55.8,11.01,21.35,31.96,2021-03-22 11:25:16+01:00
2021-03-22 11:30:16+01:00,6.8,55.2,8.74,17.38,26.3,2021-03-22 11:30:16+01:00
2021-03-22 11:35:16+01:00,7.0,54.4,4.11,8.83,13.79,2021-03-22 11:35:16+01:00
2021-03-22 11:40:16+01:00,7.4,51.0,8.18,17.46,27.19,2021-03-22 11:40:16+01:00
2021-03-22 11:45:16+01:00,7.6,49.1,1.17,4.2,7.54,2021-03-22 11:45:16+01:00
2021-03-22 11:50:16+01:00,8.4,47.5,9.15,20.25,31.96,2021-03-22 11:50:16+01:00
2021-03-22 11:55:16+01:00,7.8,49.4,6.31,16.25,26.96,2021-03-22 11:55:16+01:00
2021-03-22 12:00:16+01:00,7.5,50.7,4.23,9.7,15.5,2021-03-22 12:00:16+01:00
2021-03-22 12:05:16+01:00,7.3,51.0,3.36,11.51,20.49,2021-03-22 12:05:16+01:00
2021-03-22 12:10:18+01:00,7.1,53.2,6.06,6.68,6.68,2021-03-22 12:10:18+01:00
2021-03-22 12:15:16+01:00,7.1,53.2,2.34,4.43,6.57,2021-03-22 12:15:16+01:00
2021-03-22 12:20:16+01:00,7.0,54.8,3.37,3.71,3.71,2021-03-22 12:20:16+01:00
2021-03-22 12:25:16+01:00,7.0,53.9,8.9,14.56,20.04,2021-03-22 12:25:16+01:00
2021-03-22 12:30:16+01:00,6.9,54.0,2.38,4.7,7.1,2021-03-22 12:30:16+01:00
2021-03-22 12:35:16+01:00,7.0,53.4,0.67,0.74,0.74,2021-03-22 12:35:16+01:00
2021-03-22 12:40:16+01:00,7.0,52.7,3.71,6.09,8.39,2021-03-22 12:40:16+01:00
2021-03-22 12:45:16+01:00,7.0,52.2,3.49,8.49,13.84,2021-03-22 12:45:16+01:00
2021-03-22 12:50:16+01:00,7.1,51.9,5.38,9.79,14.23,2021-03-22 12:50:16+01:00
2021-03-22 12:55:16+01:00,7.2,51.1,4.88,6.35,7.46,2021-03-22 12:55:16+01:00
2021-03-22 13:00:16+01:00,7.2,51.4,2.85,8.01,13.6,2021-03-22 13:00:16+01:00
2021-03-22 13:05:16+01:00,7.4,50.4,0.67,0.74,0.74,2021-03-22 13:05:16+01:00
2021-03-22 13:10:16+01:00,7.5,50.5,2.34,8.39,15.07,2021-03-22 13:10:16+01:00
2021-03-22 13:15:16+01:00,7.5,50.7,5.29,9.22,13.12,2021-03-22 13:15:16+01:00
2021-03-22 13:20:16+01:00,7.4,51.4,4.71,5.19,5.19,2021-03-22 13:20:16+01:00
2021-03-22 13:25:16+01:00,7.3,52.5,2.21,7.45,13.22,2021-03-22 13:25:16+01:00
2021-03-22 13:30:18+01:00,7.2,51.6,10.35,20.75,31.5,2021-03-22 13:30:18+01:00
2021-03-22 13:35:17+01:00,7.2,51.6,4.24,9.77,15.63,2021-03-22 13:35:17+01:00
2021-03-22 13:40:17+01:00,7.3,51.0,1.81,4.69,7.8,2021-03-22 13:40:17+01:00
2021-03-22 13:45:17+01:00,7.3,50.5,5.79,12.63,19.82,2021-03-22 13:45:17+01:00
2021-03-22 13:50:16+01:00,7.4,50.4,3.09,9.67,16.87,2021-03-22 13:50:16+01:00
2021-03-22 13:55:16+01:00,7.5,50.0,2.02,2.23,2.23,2021-03-22 13:55:16+01:00
2021-03-22 14:00:16+01:00,7.8,49.4,3.37,3.71,3.71,2021-03-22 14:00:16+01:00
2021-03-22 14:05:17+01:00,8.1,48.6,6.06,6.68,6.68,2021-03-22 14:05:17+01:00
2021-03-22 14:10:17+01:00,8.4,47.5,3.38,7.71,12.29,2021-03-22 14:10:17+01:00
2021-03-22 14:15:17+01:00,8.1,47.5,4.71,5.19,5.19,2021-03-22 14:15:17+01:00
2021-03-22 14:20:18+01:00,7.9,48.0,1.08,3.56,6.28,2021-03-22 14:20:18+01:00
2021-03-22 14:25:16+01:00,7.9,48.0,3.55,5.02,6.28,2021-03-22 14:25:16+01:00
2021-03-22 14:30:16+01:00,7.6,48.2,2.34,4.43,6.57,2021-03-22 14:30:16+01:00
2021-03-22 14:35:16+01:00,7.8,49.3,3.07,9.54,16.62,2021-03-22 14:35:16+01:00
2021-03-22 14:40:16+01:00,7.9,48.9,2.69,2.97,2.97,2021-03-22 14:40:16+01:00
2021-03-22 14:45:16+01:00,8.0,48.9,11.35,27.64,45.06,2021-03-22 14:45:16+01:00
2021-03-22 14:50:16+01:00,7.7,49.6,3.55,5.02,6.28,2021-03-22 14:50:16+01:00
2021-03-22 14:55:16+01:00,7.9,48.5,4.04,4.45,4.45,2021-03-22 14:55:16+01:00
2021-03-22 15:00:17+01:00,8.0,48.5,5.72,20.06,35.88,2021-03-22 15:00:17+01:00
2021-03-22 15:05:16+01:00,7.9,48.8,5.39,5.93,5.93,2021-03-22 15:05:16+01:00
