time,date,weekday,hour,loc,temp_pi,temp_sbs,temp_blue,hum_pi,hum_sbs,hum_blue,PM1_pi,PM2.5_pi,PM10_pi,PM2.5_sbs,PM10_sbs,precip,wind,wind_speed,wind_direction,cloud_cover,pressure,AQI,sunrise,noon,sunset,daylight
2021-04-23 10:00:00+02:00,2021-04-23,4,10,B,18.73333333333333,7.0,,35.15833333333334,57.0,,7.775833333333335,14.32416666666667,20.9475,13.0,23.7,,4.6,,,,1025.0,22.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 11:00:00+02:00,2021-04-23,4,11,B,18.01666666666667,7.0,,36.01666666666667,57.0,,6.447499999999999,12.313333333333333,18.306666666666665,13.0,21.8,,4.6,,,,1025.0,20.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 12:00:00+02:00,2021-04-23,4,12,B,18.01666666666667,7.0,,32.875,57.0,,5.922499999999999,13.249166666666667,20.985833333333332,13.0,20.4,,4.6,,,,1025.0,22.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 13:00:00+02:00,2021-04-23,4,13,B,18.066666666666666,13.0,,29.566666666666663,47.0,,4.930833333333333,9.966666666666665,15.184166666666664,13.0,22.7,,13.0,,,,1025.0,27.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 14:00:00+02:00,2021-04-23,4,14,B,17.536363636363635,13.0,,27.83636363636364,47.0,,4.075454545454545,7.91,11.845454545454546,13.0,21.2,,13.0,,,,1025.0,53.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 15:00:00+02:00,2021-04-23,4,15,B,17.81,13.0,,26.04,47.0,,3.4090000000000003,8.328999999999999,13.588999999999999,13.0,15.9,,13.0,,,,1025.0,36.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 16:00:00+02:00,2021-04-23,4,16,B,17.891666666666666,15.0,,24.15833333333333,25.0,,2.5433333333333334,6.506666666666667,10.770833333333334,8.0,12.7,,9.3,,,,1024.0,39.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 17:00:00+02:00,2021-04-23,4,17,B,17.841666666666665,15.0,,21.858333333333334,25.0,,2.4566666666666666,5.585833333333333,8.895000000000001,9.0,13.5,,9.3,,,,1024.0,38.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 18:00:00+02:00,2021-04-23,4,18,B,17.575000000000003,17.0,,22.11666666666667,24.0,,2.183333333333333,5.319166666666667,8.670833333333334,9.0,12.6,,13.0,,,,1023.0,38.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 19:00:00+02:00,2021-04-23,4,19,B,16.990909090909092,17.0,,23.963636363636365,24.0,,2.3763636363636365,5.7709090909090905,9.399090909090908,8.0,11.6,,13.0,,,,1023.0,39.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 20:00:00+02:00,2021-04-23,4,20,B,15.883333333333338,16.0,,26.258333333333336,19.0,,2.245833333333334,5.108333333333333,8.135833333333336,8.0,10.4,,16.7,,,,1023.0,38.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 21:00:00+02:00,2021-04-23,4,21,B,14.725000000000001,16.0,,30.391666666666666,19.0,,3.651666666666666,8.954166666666667,14.629166666666665,6.0,10.1,,16.7,,,,1023.0,39.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 22:00:00+02:00,2021-04-23,4,22,B,13.800000000000002,13.0,,33.458333333333336,24.0,,4.097499999999999,10.738333333333335,17.897500000000004,6.0,10.3,,7.4,,,,1023.0,35.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-23 23:00:00+02:00,2021-04-23,4,23,B,13.141666666666667,13.0,,37.175000000000004,24.0,,3.618333333333334,8.7325,14.194166666666666,8.0,13.0,,7.4,,,,1023.0,35.0,2021-04-23 06:23:01.333247+02:00,2021-04-23 13:24:12+02:00,2021-04-23 20:26:06.748351+02:00,0 days 14:03:05.415104
2021-04-24 00:00:00+02:00,2021-04-24,5,0,B,12.358333333333336,10.0,,41.083333333333336,43.0,,4.180833333333333,9.035833333333334,14.130833333333333,8.0,16.6,,3.6,,,,1024.0,36.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 01:00:00+02:00,2021-04-24,5,1,B,11.536363636363637,10.0,,41.936363636363645,43.0,,4.883636363636364,8.52,12.13090909090909,8.0,16.6,,3.6,,,,1024.0,36.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 02:00:00+02:00,2021-04-24,5,2,B,10.708333333333334,10.0,,44.90833333333333,43.0,,5.696666666666666,11.365,17.217499999999998,8.0,16.6,,3.6,,,,1024.0,36.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 03:00:00+02:00,2021-04-24,5,3,B,9.758333333333335,5.0,,47.71666666666667,56.0,,3.983333333333333,8.636666666666668,13.521666666666668,12.0,18.1,,2.3,,,,1023.0,50.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 04:00:00+02:00,2021-04-24,5,4,B,9.125,5.0,,49.11666666666667,56.0,,5.233333333333333,7.502499999999999,9.498333333333333,11.0,15.5,,2.3,,,,1023.0,45.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 05:00:00+02:00,2021-04-24,5,5,B,8.616666666666667,3.0,,50.19166666666667,70.0,,4.381666666666667,7.805,11.231666666666667,11.0,16.1,,2.2,,,,1023.0,26.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 06:00:00+02:00,2021-04-24,5,6,B,8.108333333333333,3.0,,53.11666666666667,70.0,,4.193333333333333,7.798333333333333,11.457499999999998,13.0,17.8,,2.2,,,,1023.0,53.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 07:00:00+02:00,2021-04-24,5,7,B,8.375,2.0,,53.42499999999999,75.0,,5.605,11.049166666666666,16.65833333333333,13.0,16.6,,1.9,,,,1023.0,23.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 08:00:00+02:00,2021-04-24,5,8,B,10.041666666666666,2.0,,49.33333333333332,75.0,,7.343333333333333,14.265,21.370000000000005,11.0,16.8,,1.9,,,,1023.0,45.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 09:00:00+02:00,2021-04-24,5,9,B,15.566666666666668,5.0,,38.958333333333336,75.0,,7.226666666666667,13.139999999999999,19.09583333333333,11.0,18.1,,1.9,,,,1023.0,17.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 10:00:00+02:00,2021-04-24,5,10,B,20.349999999999998,5.0,,33.13333333333333,75.0,,7.810833333333332,14.568333333333333,21.426666666666666,13.0,19.5,,1.9,,,,1023.0,53.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 11:00:00+02:00,2021-04-24,5,11,B,23.625,5.0,,29.841666666666665,75.0,,6.355833333333334,11.342500000000001,16.334166666666665,13.0,20.9,,1.9,,,,1023.0,19.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 12:00:00+02:00,2021-04-24,5,12,B,25.13333333333333,13.0,,28.141666666666666,44.0,,9.137500000000001,16.250833333333336,23.36333333333334,13.0,20.9,,3.7,,,,1023.0,20.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 13:00:00+02:00,2021-04-24,5,13,B,24.40833333333333,13.0,,28.933333333333337,44.0,,7.998333333333334,13.258333333333335,18.371666666666666,13.0,20.9,,3.7,,,,1023.0,31.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 14:00:00+02:00,2021-04-24,5,14,B,22.53333333333333,13.0,,29.516666666666666,44.0,,7.818333333333334,14.295,20.830000000000002,13.0,20.4,,3.7,,,,1023.0,38.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 15:00:00+02:00,2021-04-24,5,15,B,22.216666666666665,18.0,,29.316666666666666,36.0,,6.22,9.746666666666668,13.076666666666668,,20.4,,5.5,,,,1021.0,44.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 16:00:00+02:00,2021-04-24,5,16,B,22.75,18.0,,28.850000000000005,36.0,,5.745833333333333,11.6975,17.867499999999996,,18.2,,5.5,,,,1021.0,45.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 17:00:00+02:00,2021-04-24,5,17,B,22.472727272727273,18.0,,27.91818181818182,36.0,,5.288181818181818,10.264545454545454,15.368181818181819,,16.2,,5.5,,,,1021.0,48.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 18:00:00+02:00,2021-04-24,5,18,B,21.91666666666667,20.0,,26.90833333333333,26.0,,3.685,9.19416666666667,15.098333333333334,,16.3,,11.1,,,,1019.0,49.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 19:00:00+02:00,2021-04-24,5,19,B,21.14166666666667,20.0,,30.683333333333337,26.0,,3.755833333333334,6.085833333333333,8.323333333333332,11.0,15.5,,11.1,,,,1019.0,51.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 20:00:00+02:00,2021-04-24,5,20,B,19.658333333333335,19.0,,36.09166666666666,26.0,,5.614166666666667,11.763333333333334,18.1775,11.0,16.1,,4.0,,,,1019.0,49.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 21:00:00+02:00,2021-04-24,5,21,B,17.90833333333333,19.0,,38.775,26.0,,4.749999999999999,10.0375,15.565,10.0,15.1,,4.0,,,,1019.0,47.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 22:00:00+02:00,2021-04-24,5,22,B,16.841666666666665,15.0,,39.9,31.0,,5.621666666666666,10.198333333333332,14.801666666666668,10.0,14.9,,9.3,,,,1019.0,44.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-24 23:00:00+02:00,2021-04-24,5,23,B,15.966666666666663,15.0,,40.75833333333333,31.0,,6.895833333333333,11.500833333333334,15.986666666666666,10.0,15.4,,9.3,,,,1019.0,41.0,2021-04-24 06:21:16.140335+02:00,2021-04-24 13:24:01+02:00,2021-04-24 20:27:30.290930+02:00,0 days 14:06:14.150595
2021-04-25 00:00:00+02:00,2021-04-25,6,0,B,15.145454545454545,11.0,,41.23636363636364,50.0,,4.258181818181819,7.036363636363637,9.734545454545453,10.0,19.7,,3.7,,,,1019.0,32.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 01:00:00+02:00,2021-04-25,6,1,B,14.25,11.0,,41.708333333333336,50.0,,6.54,11.326666666666666,16.066666666666666,10.0,19.7,,3.7,,,,1019.0,32.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 02:00:00+02:00,2021-04-25,6,2,B,13.358333333333334,8.0,,43.50000000000001,66.0,,5.7825,9.999166666666667,14.173333333333334,10.0,19.7,,3.7,,,,1020.0,32.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 03:00:00+02:00,2021-04-25,6,3,B,12.863636363636363,8.0,,45.14545454545455,66.0,,6.505454545454547,11.915454545454544,17.377272727272725,10.0,16.9,,3.7,,,,1020.0,28.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 04:00:00+02:00,2021-04-25,6,4,B,12.063636363636364,8.0,,47.45454545454545,66.0,,6.191818181818183,15.442727272727273,25.364545454545453,,18.2,,3.7,,,,1020.0,29.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 05:00:00+02:00,2021-04-25,6,5,B,11.409090909090908,6.0,,49.4909090909091,70.0,,5.745454545454545,9.852727272727272,13.904545454545456,,17.1,,2.9,,,,1019.0,16.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 06:00:00+02:00,2021-04-25,6,6,B,11.1,6.0,,49.800000000000004,70.0,,5.486666666666667,12.863333333333332,20.701666666666664,12.0,17.1,,2.9,,,,1019.0,50.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 07:00:00+02:00,2021-04-25,6,7,B,11.091666666666667,6.0,,49.675000000000004,70.0,,4.364999999999999,7.682500000000001,10.990833333333333,12.0,16.4,,2.9,,,,1019.0,31.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 08:00:00+02:00,2021-04-25,6,8,B,12.450000000000001,6.0,,46.96666666666667,70.0,,4.868333333333333,11.509999999999998,18.580000000000002,12.0,16.7,,3.0,,,,1020.0,30.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 09:00:00+02:00,2021-04-25,6,9,B,17.3,6.0,,38.050000000000004,70.0,,6.320833333333334,11.110833333333334,15.88083333333333,10.0,15.9,,3.0,,,,1020.0,41.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 10:00:00+02:00,2021-04-25,6,10,B,21.599999999999998,10.0,,31.158333333333335,50.0,,7.153333333333333,13.93083333333333,20.893333333333334,10.0,16.4,,3.7,,,,1021.0,30.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 11:00:00+02:00,2021-04-25,6,11,B,22.958333333333332,10.0,,29.358333333333334,50.0,,8.459999999999999,12.855833333333335,16.919166666666666,12.0,17.0,,3.7,,,,1021.0,50.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 12:00:00+02:00,2021-04-25,6,12,B,24.21666666666667,13.0,,28.83333333333333,44.0,,9.528333333333334,17.643333333333334,25.863333333333333,12.0,17.0,,3.7,,,,1020.0,34.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 13:00:00+02:00,2021-04-25,6,13,B,22.391666666666666,13.0,,29.89166666666667,44.0,,8.976666666666667,17.406666666666666,26.055833333333336,14.0,21.6,,3.7,,,,1020.0,55.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 14:00:00+02:00,2021-04-25,6,14,B,21.566666666666666,17.0,,30.116666666666674,39.0,,6.177500000000001,11.415000000000001,16.720000000000002,14.0,22.0,,7.4,,,,1019.0,42.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 15:00:00+02:00,2021-04-25,6,15,B,20.8,17.0,,29.525000000000002,39.0,,6.581666666666667,13.578333333333335,20.855,14.0,22.1,,7.4,,,,1019.0,55.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 16:00:00+02:00,2021-04-25,6,16,B,20.6,18.0,,30.11666666666667,36.0,,6.2458333333333345,11.57,16.962500000000002,14.0,19.9,,5.5,,,,1019.0,47.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 17:00:00+02:00,2021-04-25,6,17,B,20.316666666666666,18.0,,28.541666666666668,36.0,,3.138333333333334,5.404166666666666,7.6433333333333335,11.0,17.3,,5.5,,,,1019.0,48.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 18:00:00+02:00,2021-04-25,6,18,B,19.45,18.0,,30.266666666666666,36.0,,4.384166666666666,10.441666666666668,16.894166666666663,11.0,17.3,,5.5,,,,1019.0,16.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 19:00:00+02:00,2021-04-25,6,19,B,18.45,18.0,,34.50000000000001,29.0,,5.815,12.518333333333333,19.544166666666666,11.0,15.0,,13.0,,,,1017.0,48.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 20:00:00+02:00,2021-04-25,6,20,B,17.3,18.0,,37.24999999999999,29.0,,4.582499999999999,6.909999999999999,9.048333333333334,8.0,13.9,,13.0,,,,1017.0,46.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 21:00:00+02:00,2021-04-25,6,21,B,15.975000000000001,18.0,,40.50833333333334,29.0,,5.824999999999999,11.595833333333333,17.55,8.0,16.4,,13.0,,,,1017.0,45.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 22:00:00+02:00,2021-04-25,6,22,B,14.725000000000001,13.0,,43.25,41.0,,6.789166666666667,13.040833333333332,19.438333333333333,8.0,15.5,,9.3,,,,1017.0,42.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-25 23:00:00+02:00,2021-04-25,6,23,B,13.725,13.0,,43.30833333333334,41.0,,6.298333333333333,12.924166666666665,19.808333333333334,8.0,15.5,,9.3,,,,1017.0,40.0,2021-04-25 06:19:31.992470+02:00,2021-04-25 13:23:50+02:00,2021-04-25 20:28:53.720214+02:00,0 days 14:09:21.727744
2021-04-26 00:00:00+02:00,2021-04-26,0,0,B,12.733333333333334,12.0,,41.24166666666667,47.0,,4.14,8.745,13.555833333333334,8.0,16.9,,13.0,,,,1018.0,38.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 01:00:00+02:00,2021-04-26,0,1,B,11.941666666666665,12.0,,40.166666666666664,47.0,,3.7550000000000003,8.376666666666667,13.253333333333336,,16.9,,13.0,,,,1018.0,38.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 02:00:00+02:00,2021-04-26,0,2,B,11.358333333333333,11.0,,41.18333333333333,40.0,,4.265000000000001,10.270000000000001,16.6775,,16.9,,7.4,,,,1017.0,38.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 03:00:00+02:00,2021-04-26,0,3,B,10.699999999999998,11.0,,42.458333333333336,40.0,,3.68,7.192499999999999,10.8025,9.0,14.3,,7.4,,,,1017.0,37.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 04:00:00+02:00,2021-04-26,0,4,B,10.108333333333334,7.0,,43.75833333333335,43.0,,4.975833333333334,11.924999999999999,19.333333333333332,9.0,12.8,,7.4,,,,1016.0,12.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 05:00:00+02:00,2021-04-26,0,5,B,9.136363636363638,7.0,,45.90909090909092,43.0,,4.541818181818182,9.355454545454545,14.360909090909091,8.0,12.3,,7.4,,,,1016.0,35.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 06:00:00+02:00,2021-04-26,0,6,B,8.527272727272727,7.0,,47.81818181818182,43.0,,3.372727272727272,5.89,8.38909090909091,8.0,12.1,,7.4,,,,1016.0,33.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 07:00:00+02:00,2021-04-26,0,7,B,8.283333333333333,5.0,,49.625,56.0,,5.104166666666668,10.196666666666667,15.459166666666667,8.0,13.1,,9.3,,,,1015.0,27.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 08:00:00+02:00,2021-04-26,0,8,B,8.575,5.0,,50.43333333333333,56.0,,4.103333333333333,6.8625,9.554166666666665,9.0,14.1,,9.3,,,,1015.0,37.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 09:00:00+02:00,2021-04-26,0,9,B,10.583333333333334,5.0,,47.44166666666667,56.0,,4.027500000000001,8.291666666666666,12.725833333333332,9.0,18.7,,9.3,,,,1015.0,19.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 10:00:00+02:00,2021-04-26,0,10,B,13.075000000000003,7.0,,43.74166666666667,61.0,,6.424166666666667,11.158333333333331,15.85666666666667,9.0,18.7,,5.5,,,,1016.0,20.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 11:00:00+02:00,2021-04-26,0,11,B,14.274999999999999,7.0,,41.94166666666667,61.0,,6.448333333333333,10.685833333333333,14.804166666666667,12.0,17.5,,5.5,,,,1016.0,50.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 12:00:00+02:00,2021-04-26,0,12,B,15.233333333333336,7.0,,41.14166666666666,61.0,,6.131666666666668,10.444166666666668,14.687500000000005,12.0,20.4,,5.5,,,,1016.0,22.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 13:00:00+02:00,2021-04-26,0,13,B,15.141666666666666,12.0,,41.46666666666667,50.0,,5.449166666666667,9.97,14.532499999999999,13.0,21.1,,9.3,,,,1015.0,53.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 14:00:00+02:00,2021-04-26,0,14,B,15.575000000000001,12.0,,40.84166666666667,50.0,,7.1241666666666665,11.4425,15.577500000000002,13.0,21.2,,9.3,,,,1015.0,53.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 15:00:00+02:00,2021-04-26,0,15,B,16.224999999999998,15.0,,38.491666666666674,44.0,,6.855,10.881666666666666,14.71,13.0,22.6,,18.5,,,,1014.0,32.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 16:00:00+02:00,2021-04-26,0,16,B,16.549999999999997,15.0,,36.11666666666667,44.0,,7.156666666666666,12.976666666666667,18.83416666666667,15.0,23.1,,18.5,,,,1014.0,57.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
2021-04-26 17:00:00+02:00,2021-04-26,0,17,B,16.624999999999996,16.0,,36.55833333333333,36.0,,6.8424999999999985,10.799999999999997,14.552500000000002,15.0,22.9,,18.5,,,,1012.0,37.0,2021-04-26 06:17:48.926765+02:00,2021-04-26 13:23:40+02:00,2021-04-26 20:30:17.019636+02:00,0 days 14:12:28.092871
